"diffSecs","N.samples","x.mean","x.absolute.deviation","x.standard.deviation","x.max.deviation","x.PSD.1","x.PSD.3","x.PSD.6","x.PSD.10","y.mean","y.absolute.deviation","y.standard.deviation","y.max.deviation","y.PSD.1","y.PSD.3","y.PSD.6","y.PSD.10","z.mean","z.absolute.deviation","z.standard.deviation","z.max.deviation","z.PSD.1","z.PSD.3","z.PSD.6","z.PSD.10","time"
1.25300002098083,53,0.502359509468079,0.0361892990767956,0.045904129743576,0.115459442138672,0.250348210334778,0.300475835800171,0.0995303094387054,0.0667237490415573,5.61495447158813,0.03114103525877,0.0366687923669815,0.0840039849281311,7.08531515556388e-05,0.125078126788139,0.0493420623242855,0.0416310951113701,7.86863374710083,0.0411466620862484,0.0470204018056393,0.10176694393158,0.223340809345245,0.404067277908325,0.122036345303059,0.133020609617233,2012-01-22 09:00:01
2.53600001335144,10,0.518771767616272,0.0247127488255501,0.0275460351258516,0.0480525828897953,2.43379490711959e-05,7.26707512512803e-05,0.000270329095656052,0.00040251444443129,5.63882350921631,0.0333425514400005,0.0374710932374001,0.0588397979736328,5.30750621692277e-05,0.000160023002536036,0.000581245927605778,0.000793860235717148,7.90121746063232,0.0147099494934082,0.0175700280815363,0.0362845435738564,1.20401963954464e-08,7.46348050029155e-08,3.48015873896657e-06,2.79396772384644e-05,2012-01-22 09:00:03
0.347000122070312,99,0.509945809841156,0.0271416381001472,0.0336552113294601,0.0784531906247139,0.285078287124634,0.475043773651123,0.287822753190994,0.139691010117531,5.59494113922119,0.0358265787363052,0.0433294400572777,0.122830554842949,0.0615713447332382,0.81099396944046,0.226783484220505,0.172593250870705,7.87701797485352,0.0444395504891872,0.055838268250227,0.164434432983398,0.230707809329033,1.10426986217499,1.28879904747009,0.115204662084579,2012-01-22 09:00:04
1,48,0.511784553527832,0.0314885340631008,0.0390554368495941,0.0802919417619705,0.000557697378098965,0.0265645403414965,0.182323098182678,0.128076568245888,5.61348962783813,0.0294198989868164,0.0356873273849487,0.0841735973954201,0.00400770083069801,0.00873996317386627,0.110597461462021,0.0129757467657328,7.83898639678955,0.0263553354889154,0.033405601978302,0.13382014632225,0.018550219014287,0.0209223385900259,0.0181880947202444,0.0862018242478371,2012-01-22 09:00:05
1.00699996948242,20,0.532501101493835,0.0225552953779697,0.0277547296136618,0.0558979175984859,0.000802638998720795,0.00159057008568197,0.0037816718686372,0.00237024528905749,5.57115793228149,0.0157886799424887,0.0190914776176214,0.0402071960270405,5.53384561499115e-05,9.29919769987464e-05,4.01946672354825e-05,0.000498916546348482,7.89729499816895,0.0270663350820541,0.0342671982944012,0.0951247960329056,0.000525163486599922,0.00101620948407799,0.0012912325328216,0.00341686280444264,2012-01-22 09:00:06
1.00499987602234,32,0.505042433738708,0.0263553746044636,0.0312045682221651,0.0539365708827972,0.0196475014090538,0.0284502394497395,0.0335436165332794,0.0300817470997572,5.50183725357056,0.0302818454802036,0.0368145070970058,0.0983732342720032,0.023279994726181,0.0394906997680664,0.022351311519742,0.00321848085150123,7.99027442932129,0.0257039684802294,0.0325002372264862,0.0904046446084976,0.0111356126144528,0.0202355403453112,0.0165716409683228,0.0109602147713304,2012-01-22 09:00:07
1.01900005340576,35,0.509105205535889,0.0161389522254467,0.0212759990245104,0.0481926910579205,0.000421175616793334,0.000404012680519372,0.00686183385550976,0.0096904831007123,5.51357889175415,0.0391144566237926,0.049233689904213,0.125244706869125,0.0332399755716324,0.0498465336859226,0.0202772710472345,0.0369209162890911,7.94983053207397,0.0426690019667149,0.0525204576551914,0.111235111951828,0.0180207435041666,0.0612508095800877,0.165260314941406,0.146307989954948,2012-01-22 09:00:08
1.0090000629425,50,0.52700936794281,0.0223670043051243,0.026300111785531,0.0759034603834152,0.00332251260988414,0.0286622997373343,0.0615149177610874,0.0317813791334629,5.51310253143311,0.0292944014072418,0.0403714962303638,0.12925186753273,0.0027609602548182,0.0598294250667095,0.110985085368156,0.0184853281825781,7.95358514785767,0.0380812175571918,0.0480009093880653,0.127878680825233,0.13527338206768,0.0974223837256432,0.155806988477707,0.0659733563661575,2012-01-22 09:00:09
1.02300000190735,46,0.513356804847717,0.0250449553132057,0.0301372781395912,0.0750421956181526,0.0336124114692211,0.0881417617201805,0.0235789064317942,0.0165886506438255,5.48895263671875,0.0265928618609905,0.0325675494968891,0.0714178904891014,6.23568776063621e-05,0.00936182122677565,0.0731640979647636,0.0449949540197849,7.97643041610718,0.0408300384879112,0.0507247745990753,0.111497320234776,0.0210150815546513,0.164911061525345,0.234904780983925,0.0211600549519062,2012-01-22 09:00:10
1.02499985694885,47,0.516413986682892,0.0238573662936687,0.0276839733123779,0.0523716621100903,0.0501260347664356,0.0496780909597874,0.0165697671473026,0.0630757063627243,5.51029396057129,0.0262812431901693,0.0320645570755005,0.0676031708717346,0.0545460693538189,0.0626522749662399,0.0320948250591755,0.100715026259422,7.96279096603394,0.0406827293336391,0.0489910058677197,0.107664480805397,0.044891070574522,0.0821748822927475,0.0350573919713497,0.128051996231079,2012-01-22 09:00:11
1.0090000629425,34,0.534750819206238,0.0230405367910862,0.025862455368042,0.0542249865829945,0.00399239035323262,0.00995483063161373,0.0248745977878571,0.0281501673161983,5.51508665084839,0.0298440605401993,0.0349572375416756,0.0648968368768692,0.000950913992710412,0.0147122479975224,0.0650999173521996,0.0499638058245182,7.94136714935303,0.0233799964189529,0.0290114674717188,0.0666276589035988,0.000203166477149352,0.0126713989302516,0.0271220020949841,0.00496742501854897,2012-01-22 09:00:12
1.00300002098083,43,0.524313688278198,0.0268051903694868,0.0314658880233765,0.0634011402726173,0.0130216162651777,0.028968645259738,0.034831564873457,0.0176354143768549,5.48625040054321,0.0155824162065983,0.018230639398098,0.0447000004351139,0.00146303535439074,0.00488759484142065,0.0110074765980244,0.0316530205309391,7.9452109336853,0.0272084288299084,0.0364642553031445,0.109697617590427,0.00551091507077217,0.00402184668928385,0.0273991413414478,0.0409840494394302,2012-01-22 09:00:13
1.00300002098083,38,0.514074921607971,0.0312671847641468,0.0386829227209091,0.0939373672008514,6.81716514350228e-08,0.0154219763353467,0.0837668851017952,0.0941371321678162,5.48062705993652,0.0222075879573822,0.0282948762178421,0.0673565268516541,0.00026175010134466,0.00296527636237442,0.00466875778511167,0.00976468995213509,7.91886949539185,0.0309684462845325,0.0361897274851799,0.0637434497475624,0.000977034098468721,0.0246065687388182,0.0753876566886902,0.0330949239432812,2012-01-22 09:00:14
1.00999999046326,39,0.529307663440704,0.0420119166374207,0.0465560853481293,0.0880084037780762,0.00124371016863734,0.0987737402319908,0.178782656788826,0.0609822757542133,5.50781679153442,0.019742215052247,0.0254650376737118,0.0651260986924171,0.0128712356090546,0.0222657714039087,0.0144847938790917,0.0139527264982462,7.93810558319092,0.023249814286828,0.0274556949734688,0.0641201362013817,0.0145201776176691,0.0178797524422407,0.0209625791758299,0.0439057424664497,2012-01-22 09:00:15
1.01799988746643,35,0.553375244140625,0.0187327042222023,0.0225200280547142,0.0532361157238483,0.000202542010811158,0.00451200315728784,0.0274989102035761,0.00877081044018269,5.49928903579712,0.0358802676200867,0.0390922129154205,0.0708879455924034,0.0500168241560459,0.0688692480325699,0.014775880612433,0.00774881523102522,7.93301916122437,0.0341992489993572,0.0439157299697399,0.107312709093094,0.0548332333564758,0.0765349119901657,0.0544805414974689,0.0414618663489819,2012-01-22 09:00:16
1.007000207901,39,0.531822144985199,0.0244102366268635,0.0305677782744169,0.0663834661245346,0.0344248786568642,0.0466252081096172,0.00774505315348506,0.00582581432536244,5.5251669883728,0.0265765562653542,0.0331421159207821,0.0744298323988914,0.00544486660510302,0.0106499558314681,0.0684201344847679,0.0579933412373066,7.95797061920166,0.0401163771748543,0.0537991002202034,0.132515966892242,0.0254513304680586,0.0464485287666321,0.0627223625779152,0.0800894275307655,2012-01-22 09:00:17
1.01799988746643,39,0.506173968315125,0.021586237475276,0.025861743837595,0.055068101733923,0.0032762938644737,0.00567725067958236,0.00499195652082562,0.0195617452263832,5.51234292984009,0.0296455733478069,0.0341012440621853,0.0892659723758698,0.0545960180461407,0.07981938123703,0.0160424076020718,0.0406009741127491,7.92804765701294,0.0398713536560535,0.0514525882899761,0.12195435911417,0.0187641698867083,0.0528829209506512,0.0939970910549164,0.0197742208838463,2012-01-22 09:00:18
1.00300002098083,39,0.502150774002075,0.0188653934746981,0.0227755475789309,0.047021646052599,0.000501198403071612,0.00980751775205135,0.0375768058001995,0.0151709001511335,5.48568916320801,0.0141200041398406,0.0171467494219542,0.0354547500610352,0.0099287386983633,0.0168840661644936,0.015842305496335,0.0114932395517826,7.94539785385132,0.0399746336042881,0.0470667034387589,0.0862478613853455,0.123926974833012,0.211261585354805,0.110816642642021,0.0264885742217302,2012-01-22 09:00:19
1.09899997711182,38,0.474848300218582,0.0362655892968178,0.0444659478962421,0.102195620536804,0.0424863249063492,0.0319208912551403,0.0759119167923927,0.0718958526849747,5.59985494613647,0.0524152293801308,0.0654565691947937,0.117937661707401,0.299074053764343,0.416044950485229,0.12659777700901,0.123362056910992,7.88532066345215,0.0633085817098618,0.0717605650424957,0.126711919903755,0.317891746759415,0.402927398681641,0.165468364953995,0.0760315135121346,2012-01-22 09:00:20
1.00399994850159,40,0.380007684230804,0.0534462407231331,0.0639597326517105,0.134841442108154,0.29725170135498,0.536695778369904,0.219495728611946,0.187137871980667,5.815833568573,0.0671510174870491,0.0754204243421555,0.137783572077751,0.558178663253784,0.702836513519287,0.109273061156273,0.0155045231804252,7.74602746963501,0.072814367711544,0.0849050655961037,0.187551975250244,0.648498237133026,0.895252048969269,0.179119363427162,0.00562320230528712,2012-01-22 09:00:21
1.00100016593933,36,0.262327879667282,0.0533917583525181,0.0605571083724499,0.120131462812424,0.198269471526146,0.319521814584732,0.125001087784767,0.0617818906903267,5.91504430770874,0.0441298484802246,0.0559302978217602,0.158540561795235,0.109117813408375,0.237615942955017,0.276586145162582,0.134764939546585,7.67778968811035,0.0639249533414841,0.0745913460850716,0.196950137615204,0.327582389116287,0.57288658618927,0.318623602390289,0.0287615321576595,2012-01-22 09:00:22
1.00899982452393,33,0.436544507741928,0.0211982112377882,0.0271127000451088,0.0638918206095695,0.0106328371912241,0.0142305325716734,0.00254407920874655,0.00356374680995941,5.59216785430908,0.0379477962851524,0.0454253368079662,0.105495594441891,0.053769126534462,0.0676988363265991,0.00958343874663115,0.0042988620698452,7.91366910934448,0.0538330562412739,0.0588144361972809,0.0977693200111389,0.0747785344719887,0.114197343587875,0.0565173551440239,0.0378286093473434,2012-01-22 09:00:23
1.01800012588501,41,0.45852068066597,0.0255404599010944,0.0343680419027805,0.0906517282128334,0.00937221571803093,0.0229462664574385,0.0766685977578163,0.0556445643305779,5.5075101852417,0.0255287624895573,0.0333354100584984,0.0844331830739975,0.042789064347744,0.061942283064127,0.0198808368295431,0.0592494308948517,7.92999172210693,0.0457722023129463,0.0529105588793755,0.104285307228565,0.134709089994431,0.324604839086533,0.123781383037567,0.118176124989986,2012-01-22 09:00:24
1.00799989700317,35,0.462593674659729,0.0345033966004848,0.039330530911684,0.0703277066349983,0.0499981120228767,0.0864800959825516,0.0998123958706856,0.029365886002779,5.53767490386963,0.0405394211411476,0.0482007414102554,0.101148411631584,0.119303405284882,0.180348843336105,0.11550560593605,0.041962057352066,7.93554067611694,0.0390025079250336,0.0585496760904789,0.154945626854897,0.0869998186826706,0.177199512720108,0.125893667340279,0.108627460896969,2012-01-22 09:00:25
1.00100016593933,35,0.440458655357361,0.0254732724279165,0.0351925790309906,0.0891004055738449,0.0504264682531357,0.0787335261702538,0.0700128301978111,0.0326781757175922,5.55644798278809,0.0590639486908913,0.0672186240553856,0.101988986134529,0.254976153373718,0.365194976329803,0.113736748695374,0.015073730610311,7.90443992614746,0.0592241324484348,0.0712773054838181,0.146819248795509,0.253396898508072,0.430368572473526,0.324276953935623,0.0983063280582428,2012-01-22 09:00:26
